amount,hour_of_day,mcc,country,velocity_5m,velocity_1h,velocity_24h,user_30d_avg,amount_to_avg_ratio,is_foreign,is_night,is_high_risk_mcc,is_fraud
291.04,19,4121,US,0,1,2,107.0,2.72,0,0,0,0
6.22,7,4121,US,0,1,4,80.78,0.08,0,0,0,0
40.2,17,5541,US,0,0,2,56.67,0.71,0,0,0,0
64.85,12,5814,US,0,0,2,69.2,0.94,0,0,0,0
24.28,7,5912,US,1,2,8,65.87,0.37,0,0,0,0
81.33,13,5541,US,0,0,3,65.1,1.25,0,0,0,0
60.53,12,5541,US,0,1,4,89.01,0.68,0,0,0,0
28.43,12,5541,US,0,1,4,65.14,0.44,0,0,0,0
21.41,15,5912,US,0,2,4,138.45,0.15,0,0,0,0
129.63,14,5311,US,0,0,1,145.18,0.89,0,0,0,0
161.88,6,5311,US,1,3,4,137.65,1.18,0,0,0,0
34.69,14,5411,US,0,0,1,137.27,0.25,0,0,0,0
106.38,15,5732,US,0,0,3,69.48,1.53,0,0,1,0
30.65,14,4121,US,0,1,6,53.01,0.58,0,0,0,0
14.89,9,5411,US,0,1,4,67.43,0.22,0,0,0,0
59.92,7,5311,US,2,4,6,93.01,0.64,0,0,0,0
14.17,19,5812,FR,0,0,3,63.37,0.22,1,0,0,0
42.32,10,5411,US,1,1,1,88.94,0.48,0,0,0,0
18.73,17,5912,US,0,0,4,63.89,0.29,0,0,0,0
32.51,13,5814,US,0,0,2,94.38,0.34,0,0,0,0
16.73,12,5541,GB,0,0,5,107.44,0.16,1,0,0,0
87.85,15,5812,US,0,0,3,54.32,1.62,0,0,0,0
24.64,14,5912,US,1,1,2,52.05,0.47,0,0,0,0
45.59,23,5912,US,0,1,2,128.0,0.36,0,0,0,0
25.63,16,5411,US,0,2,3,68.41,0.37,0,0,0,0
95.61,19,5541,US,0,1,9,63.81,1.5,0,0,0,0
42.21,21,5541,GB,0,0,0,108.36,0.39,1,0,0,0
25.17,16,5912,FR,0,0,1,97.52,0.26,1,0,0,0
19.84,10,5814,US,0,0,4,95.61,0.21,0,0,0,0
9270.61,1,5944,CY,3,5,4,59.63,155.47,1,1,1,1
27.88,8,5812,US,0,1,5,123.78,0.23,0,0,0,0
4.63,17,5732,US,0,2,6,124.78,0.04,0,0,1,0
118.57,14,5411,US,0,4,6,69.61,1.7,0,0,0,0
46.05,16,5311,US,0,0,5,126.23,0.36,0,0,0,0
32.31,22,5732,US,0,0,3,82.83,0.39,0,0,1,0
143.52,11,5411,US,0,1,3,88.68,1.62,0,0,0,0
21.38,16,5411,US,0,1,4,73.09,0.29,0,0,0,0
24.79,15,5411,US,0,0,3,91.63,0.27,0,0,0,0
36.72,20,5732,US,1,3,4,120.16,0.31,0,0,1,0
213.24,22,5814,US,0,1,3,71.46,2.98,0,0,0,0
18.37,21,5411,US,0,0,3,141.86,0.13,0,0,0,0
39.85,18,5411,US,0,1,5,136.62,0.29,0,0,0,0
55.68,11,5812,US,1,3,7,83.19,0.67,0,0,0,0
36.95,15,5732,US,0,0,1,97.32,0.38,0,0,1,0
14.78,12,5912,US,0,0,1,131.2,0.11,0,0,0,0
39.6,11,5812,US,0,0,2,51.42,0.77,0,0,0,0
2737.46,12,4829,RU,2,8,8,82.46,33.2,1,0,1,1
118.76,13,5812,US,0,0,2,135.29,0.88,0,0,0,0
32.11,10,5541,US,0,0,1,138.73,0.23,0,0,0,0
59.32,8,4121,US,0,1,3,99.51,0.6,0,0,0,0
62.68,16,5812,US,0,0,0,113.99,0.55,0,0,0,0
226.17,18,5541,US,0,0,1,143.84,1.57,0,0,0,0
31.4,6,5732,US,0,1,4,69.43,0.45,0,0,1,0
48.24,12,5311,US,0,0,0,149.46,0.32,0,0,0,0
153.46,21,5812,US,0,0,3,57.76,2.66,0,0,0,0
14.12,9,5311,US,0,0,5,115.24,0.12,0,0,0,0
141.32,15,5812,US,0,0,0,114.66,1.23,0,0,0,0
76.53,4,5732,US,0,1,2,95.14,0.8,0,1,1,0
31.91,19,5411,US,0,1,6,59.27,0.54,0,0,0,0
15.32,11,5814,GB,0,0,2,74.01,0.21,1,0,0,0
5497.97,2,6051,CY,1,5,6,60.44,90.97,1,1,1,1
22.88,15,5732,US,0,3,6,55.45,0.41,0,0,1,0
6.73,16,4121,US,0,0,7,96.04,0.07,0,0,0,0
20.74,17,5912,US,0,0,0,95.82,0.22,0,0,0,0
85.53,15,4121,US,0,0,3,126.48,0.68,0,0,0,0
37.63,14,5311,US,0,1,3,124.15,0.3,0,0,0,0
41.89,11,4121,US,0,0,2,115.69,0.36,0,0,0,0
79.23,10,5814,US,1,1,3,124.62,0.64,0,0,0,0
65.9,17,4121,US,1,4,7,96.96,0.68,0,0,0,0
70.73,21,5411,US,2,3,8,119.9,0.59,0,0,0,0
2.5,16,4121,US,0,0,1,94.05,0.03,0,0,0,0
31.36,17,5812,US,0,1,3,109.31,0.29,0,0,0,0
126.99,13,5812,US,0,2,5,89.75,1.41,0,0,0,0
126.47,14,5411,US,0,1,7,91.37,1.38,0,0,0,0
35.07,15,5814,US,1,2,4,87.01,0.4,0,0,0,0
15.71,11,5311,US,0,0,3,55.26,0.28,0,0,0,0
30.22,10,5541,US,0,0,2,50.19,0.6,0,0,0,0
92.01,13,5814,US,0,2,3,142.29,0.65,0,0,0,0
39.53,13,4121,US,1,1,2,83.33,0.47,0,0,0,0
28.6,17,5411,US,0,2,8,142.58,0.2,0,0,0,0
3.0,17,5311,UA,15,15,30,87.83,0.03,1,0,0,1
68.07,13,5732,US,1,2,2,123.59,0.55,0,0,1,0
30.59,12,5311,GB,0,0,3,61.56,0.5,1,0,0,0
108.3,11,5912,US,0,1,5,118.36,0.92,0,0,0,0
34.26,14,5411,US,0,1,3,78.87,0.43,0,0,0,0
70.45,12,4121,US,0,0,6,133.75,0.53,0,0,0,0
19.16,15,5912,US,0,1,2,138.5,0.14,0,0,0,0
1939.8,18,5732,CY,3,6,6,41.1,47.2,1,0,1,1
26.63,6,5411,US,0,2,6,122.61,0.22,0,0,0,0
49.0,11,5411,US,1,1,1,89.88,0.55,0,0,0,0
111.45,13,5541,US,0,0,1,88.91,1.25,0,0,0,0
44.75,18,5732,US,0,2,4,130.92,0.34,0,0,1,0
107.21,12,5912,US,0,1,1,58.89,1.82,0,0,0,0
20.27,15,5814,US,0,1,2,113.82,0.18,0,0,0,0
22.83,9,5411,US,0,0,0,127.29,0.18,0,0,0,0
112.54,13,5912,US,2,3,6,85.47,1.32,0,0,0,0
22.85,16,5912,US,1,2,4,126.3,0.18,0,0,0,0
17.24,18,5812,US,0,1,4,109.28,0.16,0,0,0,0
33.57,20,4121,US,0,2,4,124.9,0.27,0,0,0,0
32.38,11,5541,FR,0,2,3,132.99,0.24,1,0,0,0
27.96,19,5732,US,2,3,4,87.04,0.32,0,0,1,0
6.45,14,5814,US,0,1,2,101.22,0.06,0,0,0,0
39.59,13,5814,US,0,0,6,113.01,0.35,0,0,0,0
48.14,9,5732,US,0,1,3,50.4,0.96,0,0,1,0
10.04,10,5732,US,0,0,6,136.18,0.07,0,0,1,0
2486.82,11,5944,CY,4,6,11,57.55,43.21,1,0,1,1
40.88,19,4121,US,0,3,3,141.92,0.29,0,0,0,0
29.84,11,5311,US,0,0,5,129.6,0.23,0,0,0,0
124.7,8,5814,US,0,1,3,57.74,2.16,0,0,0,0
18.17,13,5912,US,0,1,5,81.26,0.22,0,0,0,0
2.18,16,5311,NG,13,27,38,97.73,0.02,1,0,0,1
30.83,14,5912,US,0,1,2,55.15,0.56,0,0,0,0
1044.86,13,5541,US,0,1,5,138.42,7.55,0,0,0,0
14.27,11,5812,US,0,2,4,110.09,0.13,0,0,0,0
7.95,11,5812,US,0,1,4,85.93,0.09,0,0,0,0
58.76,14,5812,US,0,1,4,146.25,0.4,0,0,0,0
21.13,16,5812,US,0,2,5,52.69,0.4,0,0,0,0
84.97,10,5732,US,0,0,3,98.66,0.86,0,0,1,0
55.48,15,5812,US,0,3,5,106.28,0.52,0,0,0,0
28.65,16,5732,US,0,3,6,98.61,0.29,0,0,1,0
921.21,17,7995,US,10,25,29,75.53,12.2,0,0,1,1
35.67,13,5541,US,0,3,5,62.79,0.57,0,0,0,0
48.98,14,5814,US,0,3,3,56.77,0.86,0,0,0,0
17.45,16,5541,US,2,2,4,137.72,0.13,0,0,0,0
52.62,12,5411,US,1,1,5,134.09,0.39,0,0,0,0
118.95,11,5912,US,0,0,1,145.4,0.82,0,0,0,0
66.81,11,5311,US,0,0,3,121.52,0.55,0,0,0,0
9.15,12,5912,US,1,3,7,142.57,0.06,0,0,0,0
52.35,14,5814,US,0,2,9,127.36,0.41,0,0,0,0
56.21,12,5311,US,0,0,2,76.08,0.74,0,0,0,0
33.84,11,5812,US,0,0,0,59.08,0.57,0,0,0,0
203.61,7,4121,US,1,3,7,124.96,1.63,0,0,0,0
211.15,18,5812,US,0,1,2,147.3,1.43,0,0,0,0
84.08,8,5732,US,0,0,3,99.99,0.84,0,0,1,0
120.59,17,5411,US,0,1,4,55.97,2.15,0,0,0,0
4599.12,4,6051,RO,3,5,10,88.96,51.7,1,1,1,1
7.85,15,5812,US,0,0,3,96.13,0.08,0,0,0,0
29.38,9,5411,US,0,1,4,94.6,0.31,0,0,0,0
52.9,15,5912,US,1,3,5,103.83,0.51,0,0,0,0
22.5,9,5732,US,0,0,3,136.86,0.16,0,0,1,0
83.13,12,4121,US,0,0,4,115.28,0.72,0,0,0,0
1.46,7,5311,UA,9,25,33,42.78,0.03,1,0,0,1
10.79,13,5814,US,0,1,2,54.32,0.2,0,0,0,0
23.16,8,5541,US,0,1,1,115.52,0.2,0,0,0,0
25.61,11,5732,US,0,2,6,113.25,0.23,0,0,1,0
7.88,15,5812,US,0,1,4,73.19,0.11,0,0,0,0
154.92,13,5311,GB,0,2,4,118.77,1.3,1,0,0,0
168.52,14,4121,US,0,0,0,117.14,1.44,0,0,0,0
52.18,11,5912,US,0,2,5,130.64,0.4,0,0,0,0
7.72,16,5541,US,0,2,3,125.32,0.06,0,0,0,0
2183.38,5,5944,CN,2,4,10,51.15,42.69,1,1,1,1
31.71,13,5812,US,0,1,4,104.98,0.3,0,0,0,0
25.83,12,5311,US,0,1,2,89.43,0.29,0,0,0,0
87.55,22,5912,US,0,2,4,66.16,1.32,0,0,0,0
22.01,15,5912,US,1,3,4,53.69,0.41,0,0,0,0
809.95,9,4829,US,5,21,33,43.19,18.75,0,0,1,1
35.42,6,5732,US,0,2,4,117.53,0.3,0,0,1,0
8.0,8,5541,US,1,1,2,111.18,0.07,0,0,0,0
17.42,11,5732,US,1,2,5,136.86,0.13,0,0,1,0
21.13,12,5541,US,0,1,6,69.78,0.3,0,0,0,0
192.07,16,5944,GB,6,8,17,82.62,2.32,1,0,1,1
130.78,14,5411,US,0,1,6,146.25,0.89,0,0,0,0
16.81,16,5541,US,0,0,4,147.08,0.11,0,0,0,0
39.78,13,5311,US,0,0,1,138.01,0.29,0,0,0,0
2504.7,1,6051,RU,1,6,8,77.67,32.25,1,1,1,1
19.84,13,5732,US,1,1,1,59.55,0.33,0,0,1,0
45.7,13,5541,US,0,1,2,131.64,0.35,0,0,0,0
20.63,13,5812,US,0,1,3,118.08,0.17,0,0,0,0
103.56,12,5812,US,2,4,4,60.97,1.7,0,0,0,0
20.85,16,5411,US,0,1,5,106.0,0.2,0,0,0,0
44.47,12,5311,US,0,1,2,146.54,0.3,0,0,0,0
92.27,19,5541,US,0,0,3,92.5,1.0,0,0,0,0
184.21,6,5311,US,0,0,0,92.68,1.99,0,0,0,0
32.15,9,5912,US,0,1,5,103.67,0.31,0,0,0,0
6.39,17,5411,US,0,1,4,94.41,0.07,0,0,0,0
107.88,9,4121,US,0,0,2,128.65,0.84,0,0,0,0
92.31,13,5812,US,1,2,2,97.9,0.94,0,0,0,0
97.47,12,5912,US,1,2,6,143.29,0.68,0,0,0,0
13.43,18,5912,US,0,3,4,76.88,0.17,0,0,0,0
87.67,23,4121,US,0,1,2,59.72,1.47,0,0,0,0
94.75,12,5541,US,2,2,5,61.29,1.55,0,0,0,0
22.44,12,5732,US,0,0,3,141.34,0.16,0,0,1,0
136.71,14,5411,US,1,1,2,95.59,1.43,0,0,0,0
58.15,12,4121,US,1,2,4,84.84,0.69,0,0,0,0
28.81,13,4121,US,0,0,0,55.12,0.52,0,0,0,0
54.41,14,5541,US,0,1,2,131.13,0.41,0,0,0,0
68.42,15,5411,US,0,1,2,147.02,0.47,0,0,0,0
21.76,16,5912,US,1,3,6,56.12,0.39,0,0,0,0
30.9,10,5814,US,0,1,7,145.0,0.21,0,0,0,0
28.27,14,5411,US,1,1,6,132.72,0.21,0,0,0,0
8.53,11,5812,US,0,0,5,124.53,0.07,0,0,0,0
54.47,23,5814,US,0,4,6,50.77,1.07,0,0,0,0
21.6,9,4121,US,1,1,6,138.91,0.16,0,0,0,0
6.56,3,5814,US,0,0,4,60.38,0.11,0,1,0,0
4465.16,5,6051,UA,3,2,10,51.3,87.04,1,1,1,1
43.95,14,5411,US,0,1,1,97.21,0.45,0,0,0,0
17.35,13,5812,US,0,2,2,123.5,0.14,0,0,0,0
26.3,15,5912,US,0,1,2,54.18,0.49,0,0,0,0
10.51,9,5812,US,1,4,6,92.03,0.11,0,0,0,0
0.92,5,5311,UA,10,18,20,57.34,0.02,1,1,0,1
56.38,14,5541,US,0,0,2,88.07,0.64,0,0,0,0
6.76,23,5812,US,0,1,4,94.83,0.07,0,0,0,0
78.47,13,5912,US,0,1,4,80.0,0.98,0,0,0,0
91.18,13,5814,US,0,0,2,112.03,0.81,0,0,0,0
38.3,13,5812,US,0,1,3,148.66,0.26,0,0,0,0
56.58,12,5311,US,0,0,1,142.27,0.4,0,0,0,0
60.85,16,5732,US,0,0,1,109.15,0.56,0,0,1,0
94.71,15,5541,US,1,1,3,64.12,1.48,0,0,0,0
4.59,12,5812,US,0,1,3,84.38,0.05,0,0,0,0
55.93,14,4121,US,0,1,6,97.8,0.57,0,0,0,0
49.6,16,5912,FR,1,2,6,125.32,0.4,1,0,0,0
69.2,16,5311,US,0,1,5,126.83,0.55,0,0,0,0
90.38,18,4121,US,0,2,4,104.26,0.87,0,0,0,0
40.57,5,5812,US,0,2,3,80.85,0.5,0,1,0,0
286.24,13,5311,US,0,1,3,135.52,2.11,0,0,0,0
112.74,11,5311,US,1,1,3,148.77,0.76,0,0,0,0
54.43,12,5814,US,1,1,2,61.9,0.88,0,0,0,0
35.0,10,5912,US,0,1,6,118.16,0.3,0,0,0,0
95.66,10,5812,US,0,0,2,58.71,1.63,0,0,0,0
80.11,9,5814,US,0,1,4,51.05,1.57,0,0,0,0
26.26,14,5814,US,0,3,4,125.31,0.21,0,0,0,0
9.44,10,5912,US,0,0,0,56.03,0.17,0,0,0,0
35.81,16,5814,US,0,0,3,138.5,0.26,0,0,0,0
20.16,9,5541,US,1,3,4,96.25,0.21,0,0,0,0
65.75,7,5311,US,1,2,3,140.06,0.47,0,0,0,0
20.86,18,5311,US,0,0,4,56.15,0.37,0,0,0,0
39.0,8,5732,US,0,0,6,147.9,0.26,0,0,1,0
37.63,20,5912,US,0,0,2,116.56,0.32,0,0,0,0
24.48,17,5912,US,0,1,3,108.05,0.23,0,0,0,0
74.41,18,5812,US,0,0,2,109.85,0.68,0,0,0,0
10.73,12,5812,US,0,1,3,123.23,0.09,0,0,0,0
65.1,15,5812,US,1,2,5,96.82,0.67,0,0,0,0
124.73,18,5912,US,0,2,5,90.53,1.38,0,0,0,0
18.96,17,5411,US,0,0,8,102.6,0.18,0,0,0,0
70.33,15,5411,US,0,3,7,79.22,0.89,0,0,0,0
28.78,13,5311,GB,0,1,6,119.46,0.24,1,0,0,0
26.91,20,5732,US,1,2,6,139.85,0.19,0,0,1,0
10.61,12,5411,US,0,1,4,104.05,0.1,0,0,0,0
22.16,4,5311,US,0,2,5,125.14,0.18,0,1,0,0
238.45,12,5814,US,1,2,6,104.49,2.28,0,0,0,0
34.98,12,5812,US,0,1,2,70.53,0.5,0,0,0,0
58.32,8,4121,US,1,2,4,109.13,0.53,0,0,0,0
21.65,5,5814,US,1,1,3,121.22,0.18,0,1,0,0
75.42,15,5814,US,0,2,4,119.21,0.63,0,0,0,0
89.01,13,5311,US,0,2,2,126.61,0.7,0,0,0,0
19.53,15,5732,US,0,3,5,93.79,0.21,0,0,1,0
58.02,22,5411,US,0,1,1,92.76,0.63,0,0,0,0
27.5,17,5541,US,0,1,5,128.22,0.21,0,0,0,0
22.72,15,5912,US,0,0,2,69.78,0.33,0,0,0,0
95.05,9,5541,US,0,0,2,62.24,1.53,0,0,0,0
203.2,11,5814,US,1,2,5,108.58,1.87,0,0,0,0
32.62,14,5814,US,0,1,2,76.04,0.43,0,0,0,0
16.94,18,5814,US,0,1,3,116.19,0.15,0,0,0,0
42.42,15,4121,US,0,0,1,100.89,0.42,0,0,0,0
227.6,13,5814,US,0,0,3,121.15,1.88,0,0,0,0
24.9,14,5812,US,1,2,4,101.13,0.25,0,0,0,0
28.14,13,5912,US,0,5,7,64.5,0.44,0,0,0,0
2.1,4,5311,NG,8,14,39,98.62,0.02,1,1,0,1
41.56,10,4121,US,1,1,3,55.91,0.74,0,0,0,0
70.78,14,5812,US,1,1,4,54.28,1.3,0,0,0,0
570.05,17,5912,US,0,1,2,111.71,5.1,0,0,0,0
23.6,10,5411,US,0,2,2,84.91,0.28,0,0,0,0
100.66,20,5311,US,0,1,3,84.07,1.2,0,0,0,0
27.0,17,5732,US,0,0,0,137.76,0.2,0,0,1,0
25.15,14,5912,US,0,3,5,140.07,0.18,0,0,0,0
23.87,10,4121,US,0,3,7,127.36,0.19,0,0,0,0
27.93,12,5912,US,0,3,7,103.3,0.27,0,0,0,0
30.51,15,5812,US,0,0,3,107.3,0.28,0,0,0,0
24.13,15,5311,US,0,2,7,89.1,0.27,0,0,0,0
36.99,8,4121,US,0,0,3,111.27,0.33,0,0,0,0
224.11,19,5814,US,0,0,3,105.05,2.13,0,0,0,0
145.97,17,5732,US,0,0,1,129.21,1.13,0,0,1,0
101.36,7,5814,US,0,0,4,110.25,0.92,0,0,0,0
22.64,15,5541,US,0,1,4,54.49,0.42,0,0,0,0
54.34,8,4121,US,0,1,6,78.59,0.69,0,0,0,0
22.55,11,5812,US,0,1,1,66.78,0.34,0,0,0,0
82.78,7,5812,US,0,0,0,136.0,0.61,0,0,0,0
17.29,11,5814,US,0,1,2,108.35,0.16,0,0,0,0
44.93,23,5814,US,0,0,2,116.7,0.39,0,0,0,0
85.78,13,5814,US,0,1,4,77.45,1.11,0,0,0,0
249.57,15,5732,US,0,1,6,117.62,2.12,0,0,1,0
36.0,16,5812,US,0,3,3,142.41,0.25,0,0,0,0
9093.72,5,5732,RU,2,4,9,90.84,100.11,1,1,1,1
78.51,10,5411,US,0,1,3,104.52,0.75,0,0,0,0
75.78,11,4121,US,1,1,3,57.08,1.33,0,0,0,0
27.07,20,5311,US,0,0,5,125.59,0.22,0,0,0,0
150.64,7,5812,US,0,0,4,53.32,2.83,0,0,0,0
37.1,18,5541,US,0,0,0,141.96,0.26,0,0,0,0
314.16,16,5814,US,0,1,5,94.51,3.32,0,0,0,0
36.35,7,5912,US,0,0,4,87.22,0.42,0,0,0,0
16.0,11,5814,US,1,1,1,100.41,0.16,0,0,0,0
17.16,22,5311,US,0,1,2,68.56,0.25,0,0,0,0
50.56,10,5732,US,0,1,5,59.78,0.85,0,0,1,0
26.21,18,5411,US,0,1,6,125.42,0.21,0,0,0,0
111.17,10,5812,US,0,1,3,83.83,1.33,0,0,0,0
38.18,14,5411,US,0,2,5,147.7,0.26,0,0,0,0
144.69,14,5311,US,1,1,4,128.44,1.13,0,0,0,0
37.16,15,5311,US,1,2,6,121.86,0.3,0,0,0,0
45.15,21,4121,US,0,0,4,127.59,0.35,0,0,0,0
18.57,11,5541,US,0,0,3,71.75,0.26,0,0,0,0
132.13,8,5912,US,1,1,2,148.73,0.89,0,0,0,0
23.93,12,5912,US,0,0,1,77.24,0.31,0,0,0,0
9.97,10,5812,US,0,5,8,144.03,0.07,0,0,0,0
35.56,14,5912,US,0,1,4,145.21,0.24,0,0,0,0
88.77,16,5912,US,0,0,3,142.16,0.62,0,0,0,0
23.87,16,5814,US,1,3,4,146.83,0.16,0,0,0,0
79.93,16,5311,US,0,1,2,64.34,1.24,0,0,0,0
41.37,9,4121,US,0,0,2,54.78,0.76,0,0,0,0
68.67,4,5912,US,0,0,5,86.08,0.8,0,1,0,0
657.2,12,5912,US,0,1,2,55.4,11.86,0,0,0,0
79.46,12,5812,US,0,0,6,148.13,0.54,0,0,0,0
72.64,17,4121,US,0,1,4,144.96,0.5,0,0,0,0
14.5,9,5814,US,0,0,4,129.61,0.11,0,0,0,0
32.72,21,5812,US,0,0,2,85.32,0.38,0,0,0,0
39.61,15,5541,US,2,2,3,84.65,0.47,0,0,0,0
23.68,13,4121,US,1,1,2,66.99,0.35,0,0,0,0
36.41,12,5912,US,0,0,2,72.9,0.5,0,0,0,0
71.15,10,5311,US,1,2,5,75.92,0.94,0,0,0,0
43.74,15,5814,US,0,0,2,98.14,0.45,0,0,0,0
27.16,14,5814,US,0,2,5,88.28,0.31,0,0,0,0
43.49,12,5541,US,0,1,6,61.51,0.71,0,0,0,0
32.96,8,5732,US,0,0,3,70.58,0.47,0,0,1,0
12.23,13,5541,US,0,2,3,80.73,0.15,0,0,0,0
10.97,16,5541,US,0,0,10,140.85,0.08,0,0,0,0
27.9,16,5411,US,0,1,6,61.33,0.45,0,0,0,0
20.08,16,4121,JP,0,1,3,120.67,0.17,1,0,0,0
3249.56,19,6051,NG,1,2,8,56.48,57.53,1,0,1,1
10.7,15,5732,US,0,2,4,76.88,0.14,0,0,1,0
18.42,12,4121,US,0,1,2,53.25,0.35,0,0,0,0
11.22,18,5541,US,0,3,4,93.61,0.12,0,0,0,0
177.51,16,5311,US,0,2,4,91.3,1.94,0,0,0,0
58.52,13,5541,US,0,1,4,103.95,0.56,0,0,0,0
1930.39,7,6051,CN,4,7,10,79.67,24.23,1,0,1,1
55.96,8,5732,US,0,0,1,107.65,0.52,0,0,1,0
371.17,7,6051,US,8,11,27,56.74,6.54,0,0,1,1
14.91,22,5541,US,1,1,3,148.29,0.1,0,0,0,0
2.41,7,5311,UA,12,11,19,88.8,0.03,1,0,0,1
26.89,18,5311,US,0,1,1,91.62,0.29,0,0,0,0
20.31,17,5814,US,0,1,3,83.52,0.24,0,0,0,0
41.84,15,5411,US,0,2,5,54.78,0.76,0,0,0,0
49.3,12,5411,US,1,1,3,105.53,0.47,0,0,0,0
149.7,7,5814,US,0,0,3,96.32,1.55,0,0,0,0
11.73,10,5311,US,1,3,7,80.86,0.15,0,0,0,0
28.09,16,5411,US,0,0,1,96.83,0.29,0,0,0,0
18.51,6,5541,US,0,0,1,80.54,0.23,0,0,0,0
18.36,10,5814,US,0,1,3,65.31,0.28,0,0,0,0
28.31,17,5814,US,0,0,1,122.45,0.23,0,0,0,0
52.66,14,5411,US,0,2,7,90.62,0.58,0,0,0,0
32.96,17,5541,US,0,1,4,82.93,0.4,0,0,0,0
14.5,22,5814,US,0,0,4,59.67,0.24,0,0,0,0
18.8,10,5812,US,0,2,6,79.19,0.24,0,0,0,0
38.66,2,5311,US,0,2,3,131.26,0.29,0,1,0,0
49.0,15,5812,US,0,2,3,108.94,0.45,0,0,0,0
30.79,11,5541,US,1,1,2,120.3,0.26,0,0,0,0
168.65,23,5541,US,0,0,1,96.33,1.75,0,0,0,0
34.18,15,4121,US,0,0,3,103.15,0.33,0,0,0,0
298.75,12,4121,US,0,0,3,138.09,2.16,0,0,0,0
25.83,14,5732,US,0,0,2,99.41,0.26,0,0,1,0
71.91,11,5912,US,0,0,0,115.38,0.62,0,0,0,0
39.18,12,5541,US,0,1,6,84.26,0.46,0,0,0,0
85.66,10,5912,US,0,1,6,123.31,0.69,0,0,0,0
19.5,11,5814,US,0,0,2,53.65,0.36,0,0,0,0
249.42,12,7995,GB,7,10,35,75.99,3.28,1,0,1,1
73.69,18,5912,US,0,0,2,142.73,0.52,0,0,0,0
21.55,10,5812,US,0,3,7,82.38,0.26,0,0,0,0
16.49,17,5311,US,0,0,2,141.45,0.12,0,0,0,0
235.15,20,5411,US,0,1,3,122.7,1.92,0,0,0,0
121.56,17,5732,US,0,1,5,52.24,2.33,0,0,1,0
21.12,15,5411,US,1,1,4,80.73,0.26,0,0,0,0
2.93,5,5311,NG,9,29,32,59.7,0.05,1,1,0,1
59.96,15,5912,US,0,0,3,114.83,0.52,0,0,0,0
27.98,16,5541,US,0,0,1,141.07,0.2,0,0,0,0
947.96,13,6051,RO,6,18,31,92.27,10.27,1,0,1,1
19.02,10,5814,FR,0,2,2,56.84,0.33,1,0,0,0
42.23,19,5814,US,1,2,3,69.08,0.61,0,0,0,0
149.74,5,5732,US,0,0,2,68.93,2.17,0,1,1,0
61.17,15,4121,US,0,0,2,115.64,0.53,0,0,0,0
67.89,18,5411,US,0,1,3,65.62,1.03,0,0,0,0
18.22,17,5812,US,0,1,3,119.09,0.15,0,0,0,0
68.44,9,5814,US,1,1,3,139.35,0.49,0,0,0,0
45.58,19,4121,US,0,1,5,117.92,0.39,0,0,0,0
44.01,23,5411,US,1,1,2,91.02,0.48,0,0,0,0
106.33,10,4121,US,0,0,0,143.02,0.74,0,0,0,0
37.7,12,5814,US,0,3,8,89.62,0.42,0,0,0,0
34.37,20,5812,US,0,1,1,68.9,0.5,0,0,0,0
40.96,14,5311,US,2,2,9,69.79,0.59,0,0,0,0
57.73,9,5912,US,0,2,5,138.67,0.42,0,0,0,0
60.16,14,5311,GB,0,3,6,81.11,0.74,1,0,0,0
334.51,19,5812,US,0,2,6,126.48,2.64,0,0,0,0
38.44,6,5311,US,0,1,2,123.87,0.31,0,0,0,0
101.99,17,4121,US,0,1,6,129.34,0.79,0,0,0,0
12.85,11,5411,US,0,1,6,95.87,0.13,0,0,0,0
26.6,19,5311,US,0,1,4,104.74,0.25,0,0,0,0
50.77,16,5311,US,0,0,0,113.21,0.45,0,0,0,0
10.13,11,5814,US,0,1,2,146.79,0.07,0,0,0,0
13.11,10,4121,US,0,1,3,117.7,0.11,0,0,0,0
19.19,16,5812,US,0,1,4,116.02,0.17,0,0,0,0
47.88,18,5411,US,0,0,1,114.82,0.42,0,0,0,0
200.23,13,5812,US,1,2,5,52.86,3.79,0,0,0,0
21.15,16,5912,JP,0,1,3,130.72,0.16,1,0,0,0
27.78,8,5411,US,0,1,6,56.59,0.49,0,0,0,0
28.55,16,5311,US,0,0,4,64.41,0.44,0,0,0,0
45.38,17,5814,US,1,1,2,146.06,0.31,0,0,0,0
32.79,11,4121,US,0,0,3,83.27,0.39,0,0,0,0
10.22,15,5541,US,0,0,3,148.95,0.07,0,0,0,0
90.29,10,5311,US,0,0,0,91.34,0.99,0,0,0,0
67.36,17,5311,US,0,1,4,119.22,0.57,0,0,0,0
19.53,11,4121,US,0,0,7,94.63,0.21,0,0,0,0
395.43,16,5411,US,0,0,2,97.12,4.07,0,0,0,0
54.17,17,4121,US,0,1,5,122.95,0.44,0,0,0,0
129.44,10,4121,US,0,0,4,52.25,2.48,0,0,0,0
171.69,7,5541,US,0,0,3,123.68,1.39,0,0,0,0
57.76,16,5411,US,1,3,8,77.11,0.75,0,0,0,0
0.89,14,5311,US,11,10,27,96.97,0.01,0,0,0,1
84.82,17,5311,US,0,0,2,107.89,0.79,0,0,0,0
74.37,13,4121,US,0,1,4,132.59,0.56,0,0,0,0
27.46,12,5812,US,0,0,5,111.25,0.25,0,0,0,0
28.52,14,5541,US,0,3,5,88.25,0.32,0,0,0,0
22.05,15,4121,US,1,1,3,75.81,0.29,0,0,0,0
154.79,17,5732,CA,0,1,3,66.7,2.32,1,0,1,0
