transaction_id,customer_id,amount,merchant,merchant_category,location,country,device_id,ip_address,browser,timestamp,is_fraud,fraud_scenario,is_synthetic,risk_notes
SYN-TX-NORM-F4E63F7D88,SYN-CUST-00046,153.99,Apple Store Flagship (Synthetic),electronics,Munich,DE,SYN-DEV-00672-D46A94,192.0.3.98,Chrome 128.0 (Windows 11),2026-08-29T15:25:05.095265+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A0A11BC5F9,SYN-CUST-00027,276.73,Netflix Subscription Service (Synthetic),digital_goods,London,GB,SYN-DEV-00059-DBB79F,203.0.113.32,Samsung Internet 25.0 (Android 14),2026-08-29T15:26:57.296119+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DB49F6D5C2,SYN-CUST-00089,60.65,Amazon Marketplace Online (Synthetic),ecommerce,"Toronto, ON",CA,SYN-DEV-00338-7E7472,198.18.0.116,Opera 113.0 (Windows 11),2026-08-29T15:28:59.013059+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-164B5C983A,SYN-CUST-00185,160.68,FreshMart Supermarket (Synthetic),grocery,"Sydney, NSW",AU,SYN-DEV-00153-EC097D,198.19.0.91,Chrome 128.0 (Windows 11),2026-08-29T15:29:40.190682+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A4CD8DF0F2,SYN-CUST-00249,29.07,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00066-652709,198.51.101.238,Samsung Internet 25.0 (Android 14),2026-08-29T15:31:32.367488+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FE0B13225E,SYN-CUST-00137,232.95,Netflix Subscription Service (Synthetic),digital_goods,Paris,FR,SYN-DEV-00646-4E1EAE,192.0.4.4,Firefox 130.0 (Linux x86_64),2026-08-29T15:37:20.848390+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2B483D0088,SYN-CUST-00249,14.13,Starbucks Coffee #1042 (Synthetic),dining,"San Francisco, CA",US,SYN-DEV-00066-652709,198.51.101.135,Samsung Internet 25.0 (Android 14),2026-08-29T15:37:42.340839+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-15842C4863,SYN-CUST-00110,46.52,Chipotle Mexican Grill (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00580-59457B,198.18.0.122,Firefox 130.0 (Windows 10),2026-08-29T15:37:50.918091+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-5A947329AF,SYN-CUST-00114,79.48,Target Superstore #482 (Synthetic),retail,"Toronto, ON",CA,SYN-DEV-00625-894A1B,198.18.0.137,Chrome Mobile 128.0 (Android 14),2026-08-29T15:38:46.694577+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-B3A6A1A9E0,SYN-CUST-00128,206.95,Starbucks Coffee #1042 (Synthetic),dining,Munich,DE,SYN-DEV-00146-53DE0B,192.0.3.145,Chrome 128.0 (macOS Sonoma),2026-08-29T15:38:59.637455+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7C701DDEC3,SYN-CUST-00117,107.42,FreshMart Supermarket (Synthetic),grocery,"Sydney, NSW",AU,SYN-DEV-00013-472BF8,198.19.0.248,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T15:39:41.226843+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-833D6BAABF,SYN-CUST-00080,224.67,Shell Express Fuel (Synthetic),fuel_dispenser,"New York, NY",US,SYN-DEV-00720-141877,198.51.100.130,Chrome Mobile 128.0 (Android 14),2026-08-29T15:40:36.344155+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-09E1A66CF0,SYN-CUST-00179,174.37,Walgreens Pharmacy (Synthetic),pharmacy,"San Francisco, CA",US,SYN-DEV-00588-24B434,198.51.101.79,Chrome 128.0 (macOS Sonoma),2026-08-29T15:48:19.129868+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-47C87C5947,SYN-CUST-00216,54.52,Marriott Luxury Hotels (Synthetic),lodging,"Toronto, ON",CA,SYN-DEV-00527-FE3243,198.18.0.240,Brave 1.69 (macOS),2026-08-29T15:48:58.402397+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2DE3AA4CFE,SYN-CUST-00210,238.14,FreshMart Supermarket (Synthetic),grocery,"Toronto, ON",CA,SYN-DEV-00118-540F92,198.18.0.72,Brave 1.69 (macOS),2026-08-29T15:49:08.966576+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-07B597AA80,SYN-CUST-00087,79.7,Target Superstore #482 (Synthetic),retail,Tokyo,JP,SYN-DEV-00586-C3C718,203.0.115.23,Brave 1.69 (macOS),2026-08-29T15:50:11.490160+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-03CAC657D4,SYN-CUST-00064,90.3,Walgreens Pharmacy (Synthetic),pharmacy,Manchester,GB,SYN-DEV-00183-C22DCA,203.0.114.105,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T15:50:12.362164+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2752689AE7,SYN-CUST-00156,168.14,Delta Air Lines E-Ticket (Synthetic),airlines,"San Francisco, CA",US,SYN-DEV-00353-DDBD42,198.51.101.211,Firefox 130.0 (Linux x86_64),2026-08-29T15:52:59.111862+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C107D4E70B,SYN-CUST-00231,53.17,Starbucks Coffee #1042 (Synthetic),dining,"San Francisco, CA",US,SYN-DEV-00380-53FEE1,198.51.101.197,Opera 113.0 (Windows 11),2026-08-29T16:02:46.761684+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-37DBFBDE76,SYN-CUST-00074,86.76,Starbucks Coffee #1042 (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00157-E12A62,198.18.0.199,Firefox 130.0 (Windows 10),2026-08-29T16:03:21.008706+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DBC3F8502A,SYN-CUST-00111,53.67,Walgreens Pharmacy (Synthetic),pharmacy,"Chicago, IL",US,SYN-DEV-00310-5ADF0A,198.51.102.231,Brave 1.69 (macOS),2026-08-29T16:06:42.601144+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-F77CE994C6,SYN-CUST-00104,98.46,FreshMart Supermarket (Synthetic),grocery,Paris,FR,SYN-DEV-00556-B57B2B,192.0.4.78,Safari 17.5 (macOS Sonoma),2026-08-29T16:08:07.203474+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D073DAB776,SYN-CUST-00225,113.15,FreshMart Supermarket (Synthetic),grocery,"Sydney, NSW",AU,SYN-DEV-00618-31AD00,198.19.0.66,Brave 1.69 (macOS),2026-08-29T16:10:29.084695+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-33B56512B0,SYN-CUST-00041,156.32,Starbucks Coffee #1042 (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00052-ECEEF8,198.18.0.241,Chrome Mobile 128.0 (Android 14),2026-08-29T16:11:49.931226+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-6505CF0F57,SYN-CUST-00077,86.58,Starbucks Coffee #1042 (Synthetic),dining,"Sydney, NSW",AU,SYN-DEV-00676-FD9FE6,198.19.0.32,Chrome 128.0 (Windows 11),2026-08-29T16:14:06.168167+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CF5A2D8752,SYN-CUST-00007,65.92,Target Superstore #482 (Synthetic),retail,"Sydney, NSW",AU,SYN-DEV-00606-F00E5F,198.19.0.210,Firefox 130.0 (Windows 10),2026-08-29T16:15:41.250697+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-75B7BC141E,SYN-CUST-00155,158.43,Walgreens Pharmacy (Synthetic),pharmacy,Paris,FR,SYN-DEV-00334-6183E0,192.0.4.186,Chrome Mobile 128.0 (Android 14),2026-08-29T16:18:51.913280+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4CB26A21D9,SYN-CUST-00154,45.72,Uber Rides & Eats (Synthetic),transportation,"Austin, TX",US,SYN-DEV-00044-3DFF7B,198.51.103.34,Firefox 130.0 (Linux x86_64),2026-08-29T16:19:56.245444+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-CB53678676,SYN-CUST-00009,25.04,Netflix Subscription Service (Synthetic),digital_goods,"San Francisco, CA",US,SYN-DEV-00732-005810,198.51.101.119,Chrome 128.0 (Windows 11),2026-08-29T16:20:54.397000+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-HIGH-7943E35221,SYN-CUST-00093,5419.11,Best Buy Supercenter (Synthetic),electronics,Tokyo,JP,SYN-DEV-00088-F42376,203.0.115.236,Safari 17.5 (macOS Sonoma),2026-08-29T16:21:37.301589+00:00,1,high_amount_fraud,True,Abrupt amount anomaly: $5419.11 vs typical baseline $126.93 (>15x sigma).
SYN-TX-NORM-9D14BF1D04,SYN-CUST-00104,169.84,Marriott Luxury Hotels (Synthetic),lodging,Paris,FR,SYN-DEV-00043-C38658,192.0.4.101,Safari 17.5 (macOS Sonoma),2026-08-29T16:22:44.071690+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-DDFBD0C9A0,SYN-CUST-00119,40.16,Amazon Marketplace Online (Synthetic),ecommerce,"San Francisco, CA",US,SYN-DEV-00524-C04554,198.51.101.30,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T16:25:52.221032+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-109153E99C,SYN-CUST-00108,157.07,Netflix Subscription Service (Synthetic),digital_goods,London,GB,SYN-DEV-00425-84D309,203.0.113.63,Brave 1.69 (macOS),2026-08-29T16:26:05.948157+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A9166E9880,SYN-CUST-00171,114.79,Uber Rides & Eats (Synthetic),transportation,"Chicago, IL",US,SYN-DEV-00502-C50020,198.51.102.232,Opera 113.0 (Windows 11),2026-08-29T16:26:41.559423+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-03434A95CC,SYN-CUST-00100,44.37,Amazon Marketplace Online (Synthetic),ecommerce,Manchester,GB,SYN-DEV-00633-2068CC,203.0.114.12,Brave 1.69 (macOS),2026-08-29T16:31:49.832791+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-66A57B0EE3,SYN-CUST-00133,44.34,Shell Express Fuel (Synthetic),fuel_dispenser,"Chicago, IL",US,SYN-DEV-00013-472BF8,198.51.102.42,Safari 17.5 (macOS Sonoma),2026-08-29T16:32:23.030134+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8402F6784B,SYN-CUST-00239,159.95,Starbucks Coffee #1042 (Synthetic),dining,"Toronto, ON",CA,SYN-DEV-00160-82EE7E,198.18.0.68,Chrome 128.0 (macOS Sonoma),2026-08-29T16:42:12.027232+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2235718669,SYN-CUST-00098,138.39,Target Superstore #482 (Synthetic),retail,Berlin,DE,SYN-DEV-00629-719265,192.0.2.168,Chrome Mobile 128.0 (Android 14),2026-08-29T16:43:08.001691+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-2D5DCD351B,SYN-CUST-00174,45.25,Best Buy Supercenter (Synthetic),electronics,Berlin,DE,SYN-DEV-00234-2CD333,192.0.2.184,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T16:44:31.299554+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D2350DCE09,SYN-CUST-00087,45.19,Amazon Marketplace Online (Synthetic),ecommerce,Tokyo,JP,SYN-DEV-00249-68DF6F,203.0.115.240,Brave 1.69 (macOS),2026-08-29T16:47:18.313286+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-1A21153C69,SYN-CUST-00046,114.02,FreshMart Supermarket (Synthetic),grocery,Munich,DE,SYN-DEV-00672-D46A94,192.0.3.172,Chrome 128.0 (Windows 11),2026-08-29T16:47:58.725920+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FE0E06578A,SYN-CUST-00018,155.87,Target Superstore #482 (Synthetic),retail,"San Francisco, CA",US,SYN-DEV-00230-A2F71A,198.51.101.91,Firefox 130.0 (Windows 10),2026-08-29T16:50:48.994187+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-D72B7DE2C7,SYN-CUST-00168,79.42,FreshMart Supermarket (Synthetic),grocery,Paris,FR,SYN-DEV-00697-B427F8,192.0.4.130,Brave 1.69 (macOS),2026-08-29T16:53:22.044865+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-0A7D2A01F0,SYN-CUST-00078,91.74,Starbucks Coffee #1042 (Synthetic),dining,Paris,FR,SYN-DEV-00691-37EEC4,192.0.4.147,Chrome 128.0 (macOS Sonoma),2026-08-29T16:53:54.452585+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-9AD82478ED,SYN-CUST-00151,234.32,Amazon Marketplace Online (Synthetic),ecommerce,"Sydney, NSW",AU,SYN-DEV-00658-CEE544,198.19.0.114,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T16:57:32.840055+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-47750EAE1D,SYN-CUST-00206,83.13,Walgreens Pharmacy (Synthetic),pharmacy,"Sydney, NSW",AU,SYN-DEV-00324-CF8E6C,198.19.0.86,Firefox 130.0 (Linux x86_64),2026-08-29T16:58:18.512382+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-510B8703EE,SYN-CUST-00114,74.44,Walgreens Pharmacy (Synthetic),pharmacy,"Toronto, ON",CA,SYN-DEV-00625-894A1B,198.18.0.176,Chrome Mobile 128.0 (Android 14),2026-08-29T17:06:54.023435+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FFF62947A8,SYN-CUST-00211,125.88,Target Superstore #482 (Synthetic),retail,"Toronto, ON",CA,SYN-DEV-00366-9C1BF9,198.18.0.91,Brave 1.69 (macOS),2026-08-29T17:11:06.627325+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3AF02E9929,SYN-CUST-00156,106.9,Netflix Subscription Service (Synthetic),digital_goods,"San Francisco, CA",US,SYN-DEV-00353-DDBD42,198.51.101.95,Edge 128.0 (Windows 11),2026-08-29T17:11:28.411488+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7E1A9E6C6B,SYN-CUST-00019,73.85,Delta Air Lines E-Ticket (Synthetic),airlines,"San Francisco, CA",US,SYN-DEV-00263-E2393F,198.51.101.78,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T17:12:35.969138+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-E71462FD57,SYN-CUST-00055,62.96,Amazon Marketplace Online (Synthetic),ecommerce,Paris,FR,SYN-DEV-00280-438DAF,192.0.4.199,Firefox 130.0 (Windows 10),2026-08-29T17:15:34.603074+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-08935C7009,SYN-CUST-00107,43.19,Uber Rides & Eats (Synthetic),transportation,"Sydney, NSW",AU,SYN-DEV-00719-0AA6D4,198.19.0.187,Safari 17.5 (macOS Sonoma),2026-08-29T17:16:43.179089+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3542560ABD,SYN-CUST-00094,68.31,Chipotle Mexican Grill (Synthetic),dining,Manchester,GB,SYN-DEV-00011-4AFFA6,203.0.114.73,Edge 128.0 (Windows 11),2026-08-29T17:22:14.893668+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-A7F5ABCA93,SYN-CUST-00013,76.95,Amazon Marketplace Online (Synthetic),ecommerce,Munich,DE,SYN-DEV-00232-0FC2F0,192.0.3.76,Safari 17.5 (iOS 17.5 iPhone),2026-08-29T17:22:52.325251+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-137C518863,SYN-CUST-00010,32.16,Nike Town Global (Synthetic),apparel,Manchester,GB,SYN-DEV-00054-5FF2AC,203.0.114.250,Firefox 130.0 (Windows 10),2026-08-29T17:24:04.295365+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-C1D516C7E6,SYN-CUST-00011,31.88,Netflix Subscription Service (Synthetic),digital_goods,"Sydney, NSW",AU,SYN-DEV-00359-919759,198.19.0.242,Brave 1.69 (macOS),2026-08-29T17:24:39.514300+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-4B3D91F1B6,SYN-CUST-00129,155.86,Delta Air Lines E-Ticket (Synthetic),airlines,Berlin,DE,SYN-DEV-00607-CB3863,192.0.2.175,Firefox 130.0 (Linux x86_64),2026-08-29T17:24:50.247721+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-42B2CFA781,SYN-CUST-00017,88.5,Target Superstore #482 (Synthetic),retail,"Chicago, IL",US,SYN-DEV-00526-2281FF,198.51.102.164,Firefox 130.0 (Linux x86_64),2026-08-29T17:29:41.580842+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-8D1FDADB76,SYN-CUST-00093,197.85,Chipotle Mexican Grill (Synthetic),dining,Tokyo,JP,SYN-DEV-00088-F42376,203.0.115.64,Safari 17.5 (macOS Sonoma),2026-08-29T17:30:23.796709+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-23C5A5B3A8,SYN-CUST-00094,39.66,Starbucks Coffee #1042 (Synthetic),dining,Manchester,GB,SYN-DEV-00109-5BD1BB,203.0.114.57,Edge 128.0 (Windows 11),2026-08-29T17:30:54.590842+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-FE9AE4207E,SYN-CUST-00111,152.08,Best Buy Supercenter (Synthetic),electronics,"Chicago, IL",US,SYN-DEV-00281-CAA852,198.51.102.62,Brave 1.69 (macOS),2026-08-29T17:33:08.431944+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-04A3EB6B02,SYN-CUST-00071,77.88,FreshMart Supermarket (Synthetic),grocery,"Toronto, ON",CA,SYN-DEV-00193-D9856A,198.18.0.143,Chrome Mobile 128.0 (Android 14),2026-08-29T17:37:06.515208+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-3AED3B31F2,SYN-CUST-00067,130.51,Target Superstore #482 (Synthetic),retail,Paris,FR,SYN-DEV-00058-B2040F,192.0.4.90,Samsung Internet 25.0 (Android 14),2026-08-29T17:37:25.959702+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-BEBF8114CA,SYN-CUST-00179,114.96,Walgreens Pharmacy (Synthetic),pharmacy,"San Francisco, CA",US,SYN-DEV-00588-24B434,198.51.101.140,Chrome 128.0 (macOS Sonoma),2026-08-29T17:38:41.586692+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7FF44C1B2B,SYN-CUST-00095,156.59,Nike Town Global (Synthetic),apparel,"Chicago, IL",US,SYN-DEV-00026-304F67,198.51.102.243,Edge 128.0 (Windows 11),2026-08-29T17:41:38.697304+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-7653A4B411,SYN-CUST-00040,214.31,Starbucks Coffee #1042 (Synthetic),dining,"Chicago, IL",US,SYN-DEV-00739-F6DB29,198.51.102.66,Safari 17.5 (macOS Sonoma),2026-08-29T17:48:18.473940+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-30C8AD365F,SYN-CUST-00153,147.96,Chipotle Mexican Grill (Synthetic),dining,Munich,DE,SYN-DEV-00488-C3CB55,192.0.3.236,Firefox 130.0 (Linux x86_64),2026-08-29T17:48:19.241753+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-949753FD54,SYN-CUST-00173,155.39,Marriott Luxury Hotels (Synthetic),lodging,"San Francisco, CA",US,SYN-DEV-00306-D458C6,198.51.101.215,Chrome Mobile 128.0 (Android 14),2026-08-29T17:50:45.190918+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-UMER-DB0B907BF8,SYN-CUST-00193,6092.53,PrivatBank Offshore Remittance (Synthetic),offshore_banking,Paris,FR,SYN-DEV-00719-0AA6D4,44.216.191.98,Samsung Internet 25.0 (Android 14),2026-08-29T17:50:45.451759+00:00,1,unusual_merchant_fraud,True,High-risk MCC (6012 - offshore_banking) with uncharacteristic transaction amount $6092.53.
SYN-TX-NORM-5341D9BD0D,SYN-CUST-00228,140.15,Delta Air Lines E-Ticket (Synthetic),airlines,"Sydney, NSW",AU,SYN-DEV-00549-49B82F,198.19.0.209,Opera 113.0 (Windows 11),2026-08-29T17:51:28.024309+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-15291A1636,SYN-CUST-00207,90.58,Target Superstore #482 (Synthetic),retail,"San Francisco, CA",US,SYN-DEV-00109-5BD1BB,198.51.101.41,Brave 1.69 (macOS),2026-08-29T17:57:25.027181+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
SYN-TX-NORM-9E01A9C4BD,SYN-CUST-00050,3.5,Best Buy Supercenter (Synthetic),electronics,Paris,FR,SYN-DEV-00354-08BD33,192.0.4.118,Edge 128.0 (Windows 11),2026-08-29T18:00:20.471648+00:00,0,normal,True,Legitimate transaction conforming to historical customer baselines.
